,attr,sinc,intel,fun,amb,shar,gender,match
4089,5.0,8.0,3.0,5.0,3.0,4.0,1,0
4090,8.0,9.0,8.0,8.0,7.0,7.0,1,1
4091,9.0,10.0,8.0,9.0,7.0,8.0,1,0
4092,7.0,9.0,8.0,7.0,5.0,5.0,1,1
4093,7.0,4.0,4.0,9.0,8.0,8.0,1,0
4094,7.0,6.0,5.0,6.0,8.0,6.0,1,0
4095,6.0,8.0,7.0,6.0,,,1,0
4096,5.0,7.0,7.0,5.0,6.0,,1,0
4097,6.0,7.0,7.0,6.0,,,1,0
4098,6.0,6.0,6.0,4.0,5.0,,1,0
4099,7.0,7.0,7.0,7.0,,,1,0
4100,7.0,6.0,6.0,6.0,,8.0,1,0
4101,8.0,7.0,8.0,8.0,,,1,1
4102,8.0,8.0,8.0,9.0,,,1,1
4103,7.0,8.0,8.0,8.0,,,1,1
4104,6.0,7.0,7.0,7.0,,7.0,1,1
4105,5.0,5.0,5.0,5.0,,,1,0
4106,6.0,8.0,7.0,8.0,,3.0,1,0
4107,6.0,6.0,7.0,7.0,,,1,0
4108,5.0,8.0,7.0,5.0,9.0,3.0,1,0
4109,7.0,7.0,7.0,7.0,,,1,0
4110,6.0,8.0,7.0,7.0,8.0,,1,0
4111,9.0,8.0,8.0,8.0,8.0,,1,1
4112,7.0,8.0,7.0,8.0,,2.0,1,0
4113,7.0,7.0,8.0,7.0,,7.0,1,0
4114,6.0,6.0,6.0,8.0,,,1,0
4115,7.0,6.0,6.0,6.0,,,1,0
4116,7.0,7.0,8.0,7.0,8.0,8.0,1,0
4117,5.0,7.0,7.0,5.0,8.0,3.0,1,0
4118,6.0,6.0,8.0,7.0,8.0,3.0,1,0
4119,7.0,6.0,5.0,5.0,5.0,2.0,1,0
4120,8.0,7.0,8.0,7.0,8.0,3.0,1,0
4121,5.0,5.0,5.0,5.0,5.0,,1,0
4122,5.0,7.0,7.0,7.0,7.0,,1,0
4123,6.0,5.0,5.0,3.0,5.0,5.0,1,0
4124,5.0,5.0,5.0,3.0,5.0,5.0,1,0
4125,5.0,5.0,6.0,5.0,5.0,2.0,1,0
4126,5.0,5.0,6.0,7.0,7.0,2.0,1,0
4127,8.0,8.0,8.0,8.0,8.0,2.0,1,0
4128,3.0,5.0,7.0,5.0,5.0,2.0,1,0
4129,5.0,5.0,7.0,5.0,5.0,8.0,1,0
4130,8.0,7.0,8.0,8.0,8.0,3.0,1,0
4131,8.0,7.0,6.0,5.0,5.0,,1,0
4132,7.0,5.0,7.0,7.0,7.0,,1,0
4133,5.0,6.0,8.0,7.0,9.0,2.0,1,0
4134,6.0,6.0,6.0,7.0,8.0,2.0,1,0
4135,5.0,5.0,7.0,5.0,8.0,2.0,1,0
4136,7.0,7.0,7.0,4.0,5.0,2.0,1,0
4137,6.5,8.0,9.0,10.0,8.0,4.0,1,0
4138,4.0,7.0,7.0,4.0,6.0,4.0,1,0
4139,6.0,5.0,8.0,7.0,8.0,4.0,1,0
4140,5.0,5.0,7.0,3.0,6.0,4.0,1,0
4141,7.0,7.0,8.0,6.0,9.0,6.0,1,1
4142,8.0,8.0,7.0,7.0,5.0,4.0,1,0
4143,7.0,6.0,8.0,7.0,5.0,4.0,1,0
4144,9.0,1.0,6.0,3.0,4.0,2.0,1,0
4145,6.0,7.0,8.0,8.0,7.0,5.0,1,0
4146,7.0,8.0,10.0,9.0,7.0,8.0,1,0
4147,6.0,8.0,9.0,3.0,7.0,4.0,1,0
4148,8.0,8.0,8.0,9.0,6.0,4.0,1,0
4149,7.0,7.0,9.0,7.0,6.0,6.0,1,1
4150,6.0,7.0,9.0,3.0,4.0,3.0,1,0
4151,8.0,7.0,8.0,7.0,7.0,4.0,1,0
4152,6.0,7.0,8.0,4.0,5.0,4.0,1,0
4153,8.0,9.0,9.0,8.0,9.0,6.0,1,1
4154,8.0,7.0,9.0,8.0,9.0,4.0,1,1
4155,7.0,8.0,9.0,8.0,7.0,4.0,1,1
4156,9.0,7.0,6.0,4.0,6.0,3.0,1,0
4157,7.0,9.0,5.0,7.0,6.0,5.0,1,0
4158,7.0,8.0,7.0,7.0,8.0,5.0,1,0
4159,2.0,7.0,7.0,3.0,7.0,2.0,1,0
4160,3.0,7.0,8.0,6.0,6.0,6.0,1,0
4161,8.0,7.0,8.0,5.0,6.0,7.0,1,0
4162,7.0,8.0,8.0,7.0,7.0,6.0,1,0
4163,6.0,6.0,6.0,6.0,5.0,7.0,1,0
4164,8.0,8.0,8.0,9.0,6.0,6.0,1,1
4165,7.0,7.0,9.0,7.0,8.0,6.0,1,0
4166,7.0,7.0,8.0,7.0,8.0,7.0,1,1
4167,7.0,7.0,8.0,7.0,7.0,7.0,1,1
4168,3.0,7.0,7.0,5.0,7.0,4.0,1,0
4169,6.0,7.0,8.0,8.0,7.0,5.0,1,0
4170,7.0,7.0,7.0,8.0,7.0,7.0,1,1
4171,3.0,7.0,8.0,3.0,8.0,3.0,1,0
4172,8.0,7.0,7.0,8.0,5.0,5.0,1,0
4173,5.0,5.0,5.0,5.0,5.0,5.0,1,0
4174,6.0,7.0,7.0,7.0,7.0,7.0,1,0
4175,8.0,8.0,8.0,8.0,7.0,6.0,1,0
4176,8.0,7.0,8.0,8.0,7.0,7.0,1,1
4177,6.0,6.0,6.0,5.0,4.0,5.0,1,0
4178,6.0,6.0,6.0,6.0,7.0,5.0,1,0
4179,10.0,8.0,8.0,8.0,5.0,5.0,1,0
4180,3.0,6.0,8.0,4.0,5.0,4.0,1,0
4181,6.0,5.0,7.0,6.0,5.0,5.0,1,0
4182,5.0,4.0,4.0,3.0,5.0,2.0,1,0
4183,7.0,5.0,7.0,3.0,10.0,2.0,1,0
4184,6.0,7.0,5.0,5.0,6.0,7.0,1,0
4185,5.0,7.0,6.0,6.0,7.0,4.0,1,0
4186,5.0,5.0,7.0,4.0,9.0,8.0,1,0
4187,6.0,7.0,9.0,5.0,9.0,5.0,1,0
4188,3.0,7.0,9.0,3.0,5.0,3.0,1,0
4189,6.0,7.0,7.0,5.0,3.0,4.0,1,0
4190,6.0,7.0,9.0,7.0,8.0,6.0,1,0
4191,5.0,4.0,6.0,3.0,3.0,2.0,1,0
4192,6.0,8.0,8.0,5.0,3.0,3.0,1,1
4193,9.0,10.0,10.0,8.0,7.0,8.0,1,0
4194,5.0,5.0,6.0,7.0,8.0,3.0,1,0
4195,10.0,8.0,8.0,8.0,10.0,5.0,1,0
4196,8.0,10.0,10.0,7.0,7.0,8.0,1,0
4197,7.0,9.0,10.0,6.0,9.0,9.0,1,1
4198,5.0,6.0,7.0,4.0,6.0,2.0,1,0
4199,9.0,6.0,3.0,6.0,5.0,4.0,1,0
4200,7.0,7.0,7.0,7.0,8.0,7.0,1,0
4201,6.0,6.0,9.0,6.0,,6.0,1,0
4202,7.0,7.0,7.0,7.0,7.0,5.0,1,0
4203,6.0,7.0,7.0,5.0,5.0,5.0,1,0
4204,8.0,7.0,7.0,7.0,7.0,7.0,1,1
4205,8.0,8.0,8.0,8.0,8.0,7.0,1,0
4206,8.0,8.0,8.0,8.0,8.0,7.0,1,1
4207,7.0,7.0,7.0,7.0,7.0,,1,0
4208,10.0,9.0,9.0,9.0,9.0,9.0,1,1
4209,7.0,7.0,7.0,7.0,7.0,,1,0
4210,7.0,7.0,7.0,7.0,7.0,7.0,1,0
4211,8.0,8.0,8.0,8.0,8.0,8.0,1,1
4212,7.0,7.0,7.0,7.0,7.0,7.0,1,1
4213,7.0,7.0,7.0,0.0,7.0,0.0,1,0
4214,7.0,7.0,7.0,7.0,7.0,7.0,1,0
4215,8.0,8.0,8.0,8.0,,8.0,1,0
4216,9.0,9.0,9.0,9.0,9.0,9.0,1,0
4217,8.0,,8.0,8.0,,,1,0
4218,9.0,9.0,9.0,9.0,9.0,9.0,1,1
4219,8.0,8.0,8.0,8.0,8.0,8.0,1,1
4220,9.0,9.0,8.0,8.0,7.0,7.0,1,0
4221,9.0,9.0,9.0,9.0,9.0,9.0,1,0
4222,3.0,3.0,3.0,6.0,6.0,1.0,1,0
4223,10.0,10.0,10.0,10.0,10.0,10.0,1,0
4224,9.0,9.0,9.0,9.0,9.0,9.0,1,0
4225,9.0,9.0,9.0,9.0,9.0,9.0,1,0
4226,10.0,10.0,10.0,10.0,10.0,10.0,1,0
4227,10.0,9.0,9.0,9.0,9.0,6.0,1,1
4228,10.0,9.0,9.0,9.0,9.0,9.0,1,0
4229,7.0,7.0,7.0,7.0,7.0,7.0,1,0
4230,6.0,6.0,6.0,6.0,6.0,6.0,1,0
4231,10.0,10.0,10.0,10.0,10.0,10.0,1,0
4232,1.0,1.0,1.0,1.0,1.0,1.0,1,0
4233,10.0,10.0,10.0,10.0,10.0,10.0,1,0
4234,10.0,10.0,10.0,10.0,10.0,10.0,1,0
4235,10.0,10.0,10.0,10.0,10.0,10.0,1,0
4236,5.0,5.0,5.0,5.0,5.0,5.0,1,0
4237,10.0,10.0,10.0,10.0,10.0,10.0,1,0
4238,8.0,8.0,9.0,9.0,9.0,9.0,1,1
4239,5.0,5.0,9.0,5.0,9.0,9.0,1,0
4240,10.0,9.0,9.0,9.0,9.0,9.0,1,0
4241,10.0,10.0,10.0,10.0,10.0,10.0,1,0
4242,7.0,7.0,,7.0,,,1,0
4243,2.0,5.0,,3.0,,,1,0
4244,3.0,4.0,,4.0,7.0,,1,0
4245,7.0,7.0,,8.0,,,1,0
4246,7.0,6.0,,6.0,6.0,7.0,1,0
4247,7.0,7.0,,8.0,,7.0,1,0
4248,7.0,7.0,7.0,9.0,,,1,1
4249,5.0,4.0,6.0,4.0,,,1,0
4250,6.0,6.0,,6.0,,,1,0
4251,6.0,8.0,8.0,5.0,6.0,,1,0
4252,5.0,9.0,,6.0,,,1,0
4253,6.0,6.0,,6.0,,,1,0
4254,6.0,6.0,,4.0,,,1,0
4255,4.0,6.0,,3.0,3.0,,1,0
4256,6.0,8.0,,7.0,,,1,0
4257,7.0,7.0,,6.0,,,1,0
4258,7.0,7.0,,6.0,,,1,0
4259,5.0,6.0,,6.0,,6.0,1,0
4260,6.0,6.0,,6.0,,6.0,1,0
4261,5.0,5.0,,5.0,,,1,0
4262,5.0,6.0,,6.0,,,1,0
4263,5.0,5.0,5.0,5.0,4.0,4.0,1,0
4264,5.0,5.0,5.0,4.0,4.0,4.0,1,1
4265,8.0,8.0,8.0,8.0,8.0,8.0,1,0
4266,3.0,3.0,3.0,3.0,3.0,3.0,1,0
4267,6.0,6.0,6.0,6.0,6.0,6.0,1,0
4268,8.0,8.0,8.0,8.0,8.0,8.0,1,0
4269,7.0,7.0,7.0,7.0,7.0,7.0,1,0
4270,9.0,9.0,9.0,9.0,9.0,9.0,1,0
4271,6.0,6.0,6.0,6.0,6.0,6.0,1,1
4272,6.0,6.0,6.0,6.0,6.0,6.0,1,0
4273,7.0,7.0,7.0,7.0,7.0,7.0,1,0
4274,6.0,6.0,6.0,6.0,6.0,6.0,1,0
4275,7.0,7.0,7.0,7.0,7.0,7.0,1,0
4276,7.0,7.0,7.0,7.0,7.0,7.0,1,0
4277,7.5,7.5,7.5,7.5,7.5,7.5,1,0
4278,6.0,6.0,6.0,6.0,6.0,6.0,1,0
4279,8.5,8.5,8.5,8.5,8.5,8.5,1,0
4280,8.0,8.0,8.0,8.0,8.0,8.0,1,0
4281,6.0,6.0,6.0,6.0,6.0,6.0,1,0
4282,6.0,6.0,6.0,6.0,6.0,6.0,1,0
4283,8.0,8.0,8.0,8.0,8.0,8.0,1,0
4284,9.0,8.0,8.0,7.0,9.0,,1,0
4285,6.0,,,,,,1,0
4286,7.0,,9.0,,8.0,6.0,1,0
4287,7.0,,7.0,,8.0,7.0,1,0
4288,6.0,,7.0,7.0,,8.0,1,0
4289,7.0,,8.0,,,,1,0
4290,8.0,,8.0,,,8.0,1,0
4291,7.0,,8.0,,7.0,,1,0
4292,7.0,,8.0,,,8.0,1,0
4293,6.0,,8.0,,,9.0,1,0
4294,7.0,,9.0,7.0,,,1,0
4295,8.0,7.0,8.0,7.0,5.0,8.0,1,0
4296,8.0,,8.0,,,,1,0
4297,7.0,6.0,9.0,,,4.0,1,0
4298,7.0,,8.0,,,9.0,1,0
4299,6.0,,7.0,,,,1,0
4300,10.0,,8.0,,,,1,0
4301,7.0,,7.0,7.0,9.0,,1,0
4302,7.0,,9.0,8.0,8.0,,1,0
4303,8.0,,8.0,7.0,,,1,0
4304,9.0,8.0,9.0,8.0,9.0,,1,0
4305,7.0,7.0,7.0,7.0,6.0,,1,0
4306,4.0,7.0,6.0,4.0,4.0,,1,0
4307,8.0,8.0,7.0,8.0,7.0,9.0,1,0
4308,7.0,7.0,5.0,5.0,6.0,9.0,1,0
4309,6.0,7.0,6.0,6.0,5.0,5.0,1,0
4310,8.0,6.0,7.0,6.0,6.0,6.0,1,0
4311,8.0,6.0,5.0,4.0,4.0,4.0,1,0
4312,7.0,6.0,6.0,6.0,6.0,4.0,1,0
4313,7.0,8.0,8.0,6.0,6.0,6.0,1,0
4314,4.0,6.0,5.0,4.0,5.0,7.0,1,0
4315,6.0,8.0,6.0,6.0,5.0,6.0,1,0
4316,4.0,8.0,8.0,8.0,6.0,,1,0
4317,8.0,8.0,8.0,8.0,7.0,10.0,1,0
4318,5.0,9.0,7.0,5.0,5.0,6.0,1,0
4319,7.0,7.0,7.0,7.0,6.0,,1,0
4320,9.0,9.0,9.0,9.0,6.0,10.0,1,0
4321,9.0,9.0,9.0,9.0,7.0,9.0,1,0
4322,8.0,8.0,8.0,8.0,8.0,7.0,1,0
4323,7.0,7.0,7.0,7.0,5.0,6.0,1,0
4324,9.0,6.0,8.0,9.0,6.0,7.0,1,0
4325,10.0,7.0,9.0,8.0,7.0,6.0,1,0
4326,4.0,6.0,5.0,8.0,5.0,5.0,1,0
4327,3.0,6.0,6.0,4.0,4.0,5.0,1,0
4328,5.0,5.0,7.0,5.0,5.0,5.0,1,0
4329,5.0,7.0,3.0,4.0,5.0,5.0,1,0
4330,6.0,6.0,6.0,6.0,5.0,5.0,1,0
4331,4.0,5.0,6.0,5.0,6.0,5.0,1,0
4332,5.0,6.0,5.0,5.0,5.0,5.0,1,0
4333,4.0,5.0,5.0,5.0,6.0,5.0,1,0
4334,4.0,6.0,5.0,4.0,5.0,5.0,1,0
4335,4.0,6.0,6.0,5.0,6.0,5.0,1,0
4336,4.0,7.0,7.0,6.0,5.0,5.0,1,0
4337,6.0,5.0,7.0,7.0,6.0,7.0,1,1
4338,3.0,4.0,5.0,3.0,3.0,5.0,1,0
4339,3.0,6.0,5.0,3.0,5.0,3.0,1,0
4340,7.0,6.0,7.0,6.0,5.0,5.0,1,1
4341,3.0,6.0,3.0,3.0,3.0,3.0,1,0
4342,5.0,5.0,6.0,5.0,5.0,5.0,1,1
4343,6.0,7.0,7.0,6.0,5.0,5.0,1,1
4344,4.0,6.0,5.0,6.0,5.0,3.0,1,0
4345,5.0,7.0,3.0,3.0,3.0,3.0,1,0
4346,7.0,4.0,4.0,4.0,4.0,4.0,1,0
4347,7.0,6.0,6.0,5.0,7.0,2.0,1,0
4348,2.0,3.0,6.0,2.0,6.0,2.0,1,0
4349,5.0,9.0,8.0,7.0,6.0,5.0,1,0
4350,7.0,4.0,7.0,4.0,7.0,3.0,1,0
4351,6.0,8.0,8.0,8.0,7.0,7.0,1,1
4352,7.0,8.0,6.0,6.0,6.0,5.0,1,0
4353,7.0,6.0,7.0,2.0,7.0,2.0,1,0
4354,4.0,3.0,7.0,5.0,5.0,5.0,1,0
4355,5.0,3.0,4.0,2.0,5.0,2.0,1,0
4356,4.0,2.0,6.0,2.0,7.0,2.0,1,0
4357,6.0,9.0,9.0,7.0,6.0,8.0,1,0
4358,7.0,9.0,8.0,8.0,5.0,7.0,1,1
4359,8.0,8.0,5.0,5.0,6.0,7.0,1,0
4360,3.0,4.0,5.0,3.0,3.0,2.0,1,0
4361,8.0,9.0,8.0,8.0,3.0,6.0,1,1
4362,7.0,6.0,5.0,5.0,6.0,3.0,1,0
4363,10.0,9.0,8.0,6.0,5.0,8.0,1,1
4364,9.0,9.0,10.0,9.0,8.0,9.0,1,1
4365,5.0,5.0,7.0,5.0,5.0,5.0,1,0
4366,5.0,5.0,4.0,3.0,2.0,1.0,1,0
4367,6.0,4.0,4.0,6.0,3.0,2.0,1,0
4368,8.0,7.0,6.0,5.0,4.0,4.0,1,0
4369,2.0,5.0,6.0,5.0,5.0,4.0,1,0
4370,3.0,6.0,6.0,5.0,6.0,4.0,1,0
4371,3.0,6.0,6.0,4.0,4.0,5.0,1,0
4372,7.0,8.0,8.0,7.0,6.0,8.0,1,0
4373,6.0,7.0,7.0,7.0,6.0,6.0,1,0
4374,7.0,7.0,7.0,6.0,6.0,4.0,1,0
4375,3.0,3.0,8.0,5.0,7.0,8.0,1,0
4376,4.0,6.0,9.0,7.0,8.0,5.0,1,0
4377,5.0,7.0,8.0,6.0,7.0,3.0,1,0
4378,3.0,5.0,6.0,5.0,6.0,3.0,1,0
4379,5.0,7.0,8.0,7.0,7.0,8.0,1,1
4380,3.0,5.0,7.0,5.0,7.0,4.0,1,0
4381,3.0,5.0,6.0,3.0,5.0,4.0,1,0
4382,4.0,7.0,7.0,7.0,7.0,8.0,1,0
4383,4.0,5.0,5.0,5.0,3.0,3.0,1,0
4384,9.0,8.0,8.0,8.0,7.0,7.0,1,1
4385,7.0,6.0,7.0,6.0,5.0,5.0,1,0
4386,4.0,6.0,8.0,5.0,5.0,6.0,1,0
4387,3.0,5.0,6.0,6.0,5.0,4.0,1,0
4388,8.0,6.0,6.0,6.0,5.0,3.0,1,0
4389,6.0,10.0,8.0,9.0,8.0,7.0,1,1
4390,5.0,9.0,8.0,7.0,6.0,6.0,1,0
4391,6.0,9.0,8.0,7.0,7.0,7.0,1,0
4392,5.0,9.0,8.0,7.0,7.0,6.0,1,0
4393,5.0,8.0,8.0,7.0,6.0,6.0,1,0
4394,6.0,7.0,6.0,6.0,6.0,6.0,1,0
4395,5.0,8.0,8.0,7.0,6.0,6.0,1,0
4396,6.0,7.0,7.0,6.0,6.0,6.0,1,0
4397,6.0,8.0,8.0,6.0,6.0,7.0,1,1
4398,6.0,7.0,8.0,7.0,6.0,6.0,1,1
4399,5.0,10.0,9.0,7.0,6.0,6.0,1,0
4400,5.0,10.0,8.0,8.0,6.0,6.0,1,0
4401,5.0,8.0,7.0,6.0,6.0,6.0,1,0
4402,4.0,9.0,9.0,6.0,6.0,6.0,1,0
4403,7.0,9.0,9.0,8.0,5.0,8.0,1,1
4404,6.0,9.0,8.0,7.0,6.0,6.0,1,0
4405,9.0,9.0,9.0,9.0,8.0,8.0,1,0
4406,6.0,8.0,8.0,6.0,6.0,7.0,1,1
4407,6.0,8.0,8.0,7.0,6.0,6.0,1,0
4408,5.0,8.0,7.0,6.0,5.0,6.0,1,0
4409,7.0,8.0,7.0,6.0,7.0,7.0,1,0
4410,6.0,10.0,6.0,6.0,6.0,5.0,1,0
4411,4.0,10.0,8.0,6.0,7.0,7.0,1,0
4412,5.0,10.0,7.0,4.0,4.0,4.0,1,0
4413,5.0,10.0,8.0,4.0,6.0,4.0,1,0
4414,6.0,10.0,7.0,5.0,6.0,4.0,1,0
4415,9.0,10.0,7.0,7.0,10.0,5.0,1,0
4416,7.0,9.0,8.0,9.0,6.0,7.0,1,1
4417,7.0,9.0,9.0,4.0,5.0,4.0,1,0
4418,5.0,10.0,9.0,5.0,6.0,4.0,1,0
4419,5.0,9.0,7.0,4.0,6.0,4.0,1,0
4420,10.0,10.0,10.0,4.0,5.0,4.0,1,0
4421,6.0,10.0,10.0,8.0,7.0,6.0,1,1
4422,6.0,10.0,10.0,7.0,7.0,4.0,1,0
4423,5.0,7.0,7.0,3.0,5.0,3.0,1,0
4424,7.0,10.0,8.0,5.0,7.0,4.0,1,1
4425,5.0,10.0,7.0,4.0,5.0,4.0,1,0
4426,8.0,10.0,7.0,7.0,7.0,6.0,1,1
4427,7.0,8.0,7.0,6.0,7.0,5.0,1,0
4428,7.0,10.0,8.0,4.0,5.0,4.0,1,0
4429,7.0,10.0,7.0,7.0,7.0,6.0,1,0
4430,6.0,10.0,6.0,9.0,7.0,7.0,1,0
4431,8.0,8.0,7.0,8.0,7.0,8.0,1,0
4432,4.0,6.0,7.0,6.0,5.0,8.0,1,0
4433,6.0,8.0,8.0,6.0,5.0,6.0,1,0
4434,5.0,7.0,6.0,5.0,5.0,4.0,1,0
4435,6.0,8.0,9.0,6.0,7.0,4.0,1,0
4436,7.0,7.0,6.0,6.0,5.0,5.0,1,0
4437,5.0,8.0,7.0,8.0,6.0,7.0,1,0
4438,5.0,5.0,6.0,4.0,6.0,4.0,1,0
4439,3.0,6.0,8.0,6.0,6.0,4.0,1,0
4440,5.0,6.0,7.0,6.0,5.0,5.0,1,0
4441,3.0,8.0,7.0,4.0,4.0,3.0,1,0
4442,4.0,8.0,8.0,8.0,7.0,5.0,1,0
4443,5.0,6.0,7.0,6.0,6.0,3.0,1,0
4444,4.0,5.0,4.0,3.0,4.0,2.0,1,0
4445,6.0,7.0,6.0,5.0,4.0,3.0,1,0
4446,7.0,6.0,7.0,7.0,8.0,6.0,1,0
4447,9.0,8.0,9.0,6.0,6.0,7.0,1,1
4448,8.0,6.0,8.0,7.0,6.0,6.0,1,0
4449,6.0,7.0,6.0,5.0,5.0,5.0,1,0
4450,8.0,7.0,6.0,8.0,5.0,7.0,1,1
4451,7.0,8.0,6.0,7.0,5.0,,1,0
4648,9.0,9.0,9.0,8.0,7.0,8.0,1,0
4649,8.0,9.0,8.0,8.0,7.0,7.0,1,0
4650,7.0,8.0,8.0,7.0,6.0,7.0,1,0
4651,8.0,9.0,8.0,8.0,6.0,7.0,1,1
4652,9.0,8.0,9.0,8.0,7.0,7.0,1,0
4653,8.0,9.0,8.0,8.0,6.0,8.0,1,0
4654,6.0,8.0,8.0,7.0,6.0,7.0,1,0
4655,7.0,9.0,8.0,7.0,6.0,8.0,1,0
4656,8.0,9.0,10.0,8.0,7.0,7.0,1,0
4657,8.0,9.0,10.0,7.0,6.0,6.0,1,0
4658,7.0,9.0,8.0,7.0,6.0,7.0,1,0
4659,8.0,9.0,8.0,7.0,6.0,7.0,1,0
4660,10.0,10.0,10.0,10.0,8.0,7.0,1,0
4661,8.0,9.0,9.0,8.0,7.0,7.0,1,0
4662,10.0,10.0,10.0,10.0,10.0,,1,0
4663,9.0,10.0,8.0,10.0,8.0,,1,0
4664,8.0,10.0,10.0,8.0,10.0,4.0,1,0
4665,10.0,10.0,8.0,8.0,,8.0,1,0
4666,8.0,10.0,8.0,8.0,8.0,4.0,1,0
4667,7.0,10.0,9.0,9.0,8.0,,1,0
4668,10.0,10.0,8.0,9.0,8.0,,1,0
4669,8.0,10.0,10.0,8.0,10.0,7.0,1,1
4670,5.0,4.0,4.0,4.0,4.0,0.0,1,0
4671,10.0,10.0,10.0,9.0,10.0,,1,0
4672,8.0,10.0,8.0,10.0,8.0,4.0,1,0
4673,10.0,10.0,10.0,10.0,10.0,5.0,1,1
4674,10.0,10.0,8.0,8.0,,,1,0
4675,10.0,10.0,10.0,10.0,,,1,0
4676,7.0,7.0,8.0,6.0,7.0,5.0,1,0
4677,6.0,7.0,7.0,5.0,6.0,4.0,1,0
4678,6.0,8.0,8.0,7.0,6.0,6.0,1,0
4679,9.0,8.0,7.0,8.0,7.0,6.0,1,1
4680,7.0,7.0,7.0,8.0,6.0,4.0,1,0
4681,6.0,6.0,6.0,6.0,6.0,5.0,1,0
4682,6.0,6.0,6.0,5.0,7.0,4.0,1,0
4683,8.0,7.0,7.0,6.0,7.0,4.0,1,0
4684,6.0,6.0,5.0,7.0,5.0,4.0,1,0
4685,6.0,8.0,7.0,5.0,5.0,5.0,1,0
4686,8.0,7.0,7.0,7.0,7.0,5.0,1,0
4687,7.0,8.0,7.0,6.0,6.0,4.0,1,0
4688,8.0,8.0,7.0,6.0,7.0,3.0,1,0
4689,8.0,8.0,8.0,8.0,8.0,5.0,1,0
4690,6.0,7.0,8.0,5.0,4.0,5.0,1,0
4691,4.0,5.0,5.0,5.0,7.0,8.0,1,0
4692,5.0,5.0,7.0,5.0,8.0,6.0,1,0
4693,7.0,8.0,5.0,6.0,5.0,8.0,1,0
4694,5.0,6.0,6.0,7.0,5.0,6.0,1,0
4695,5.0,5.0,6.0,4.0,7.0,5.0,1,0
4696,4.0,2.0,5.0,4.0,5.0,7.0,1,0
4697,6.0,6.0,7.0,8.0,7.0,8.0,1,1
4698,4.0,0.0,2.0,0.0,3.0,8.0,1,0
4699,8.0,7.0,7.0,8.0,5.0,8.0,1,0
4700,7.0,7.0,4.0,5.0,5.0,5.0,1,0
4701,5.0,7.0,6.0,5.0,6.0,7.0,1,0
4702,6.0,5.0,5.0,2.0,8.0,7.0,1,0
4703,5.0,8.0,6.0,7.0,5.0,6.0,1,0
4704,8.0,8.0,8.0,7.0,8.0,8.0,1,0
4705,5.0,6.0,6.0,3.0,4.0,2.0,1,0
4706,3.0,6.0,7.0,4.0,8.0,2.0,1,0
4707,7.0,5.0,5.0,6.0,3.0,2.0,1,0
4708,5.0,7.0,7.0,5.0,5.0,4.0,1,0
4709,5.0,7.0,8.0,7.0,6.0,3.0,1,0
4710,4.0,6.0,6.0,4.0,4.0,2.0,1,0
4711,6.0,6.0,8.0,5.0,8.0,3.0,1,0
4712,6.0,4.0,4.0,8.0,4.0,8.0,1,0
4713,9.0,8.0,8.0,6.0,7.0,9.0,1,0
4714,6.0,6.0,6.0,6.0,4.0,3.0,1,0
4715,5.0,7.0,8.0,4.0,8.0,5.0,1,0
4716,7.0,6.0,6.0,5.0,5.0,2.0,1,0
4717,7.0,8.0,8.0,6.0,7.0,6.0,1,1
4718,6.0,5.0,6.0,7.0,8.0,8.0,1,0
4719,5.0,7.0,8.0,7.0,,9.0,1,0
4720,3.0,6.0,9.0,4.0,8.0,4.0,1,0
4721,6.0,7.0,6.0,7.0,7.0,6.0,1,0
4722,4.0,6.0,7.0,5.0,7.0,5.0,1,0
4723,4.0,7.0,7.0,5.0,5.0,4.0,1,0
4724,3.0,6.0,7.0,8.0,,6.0,1,0
4725,5.0,8.0,9.0,8.0,8.0,5.0,1,0
4726,3.0,6.0,4.0,8.0,6.0,5.0,1,0
4727,7.0,7.0,9.0,8.0,9.0,6.0,1,1
4728,6.0,8.0,7.0,8.0,6.0,6.0,1,0
4729,6.0,7.0,7.0,5.0,6.0,4.0,1,0
4730,4.0,8.0,6.0,6.0,6.0,4.0,1,0
4731,5.0,7.0,9.0,8.0,8.0,8.0,1,0
4732,7.0,7.0,6.0,6.0,6.0,6.0,1,0
4733,4.0,6.0,5.0,5.0,5.0,4.0,1,0
4734,4.0,6.0,6.0,5.0,8.0,5.0,1,0
4735,5.0,5.0,6.0,6.0,6.0,5.0,1,0
4736,4.0,5.0,5.0,4.0,4.0,4.0,1,0
4737,6.0,6.0,5.0,5.0,6.0,4.0,1,0
4738,5.0,7.0,7.0,4.0,5.0,4.0,1,0
4739,7.0,7.0,7.0,7.0,5.0,6.0,1,0
4740,7.0,5.0,6.0,7.0,6.0,6.0,1,0
4741,6.0,7.0,7.0,7.0,6.0,6.0,1,0
4742,5.0,7.0,5.0,6.0,7.0,5.0,1,0
4743,6.0,6.0,6.0,6.0,5.0,5.0,1,0
4744,9.0,8.0,7.0,8.0,5.0,6.0,1,0
4745,7.0,8.0,7.0,7.0,5.0,6.0,1,0
4746,9.0,8.0,10.0,7.0,7.0,7.0,1,0
4747,7.0,7.0,9.0,7.0,4.0,3.0,1,0
4748,7.0,8.0,8.0,4.0,4.0,4.0,1,0
4749,6.0,8.0,8.0,6.0,3.0,4.0,1,0
4750,8.0,7.0,9.0,8.0,3.0,5.0,1,0
