SameField,SameRegion,SameRace,SharedInterest,match
0,0,1,0.7069213336636802,0
0,1,0,0.696305004365661,0
0,1,1,0.386515113814892,0
0,1,1,0.7442553099105493,0
0,0,0,0.6822261158144112,1
0,0,0,0.6823891327329217,0
0,1,1,0.7409163572546811,0
0,1,0,0.6171760570500326,0
0,0,1,0.6711098266773453,1
0,0,0,0.6782636670693121,0
0,0,0,0.7169603641583883,0
0,0,0,0.7185732166621609,0
0,0,1,0.6953847684857566,0
0,1,1,0.4849396375830782,0
0,0,1,0.7300461746250279,0
0,1,0,0.7982649061771394,0
0,1,1,0.6270797276386768,0
0,1,1,0.7276257268029926,1
0,0,0,0.8296007323060803,1
0,0,0,0.7499881308823022,0
0,1,1,0.7520900255290262,1
0,1,0,0.7287854083788667,0
0,0,1,0.5906271377813411,0
0,0,0,0.6006385430314365,0
0,0,0,0.6914478013409866,0
0,0,0,0.7136982644594225,0
0,1,1,0.7591185065952373,0
0,0,0,0.48283385827146785,0
0,1,0,0.5247610342206646,0
0,0,0,0.40061179059609436,0
0,0,0,0.4383460760920316,0
0,1,1,0.737883214888073,0
1,0,0,0.6197591860954443,0
0,1,0,0.3496054196602707,0
0,0,1,0.45623911051723,0
1,0,1,0.40773038698386,0
0,0,1,0.3895982783205734,0
1,0,0,0.6948815075681665,0
0,1,0,0.5633418729638561,1
0,0,0,0.35681854993126805,0
0,1,1,0.3372961078787794,0
0,0,1,0.42972461130400624,0
1,0,1,0.2669689709188052,0
0,1,0,0.4633692550298786,0
0,1,0,0.7656652376754638,0
0,0,0,0.4844405841034835,0
0,1,1,0.4650811068542481,0
0,0,1,0.5211793126267841,0
0,0,1,0.4081889719438155,0
0,1,0,0.8176652345736906,0
0,0,0,0.485002967577755,0
0,0,0,0.42066711719780825,0
0,0,1,0.2622566511702058,1
0,1,1,0.29963334321044105,0
1,0,1,0.3086422424756856,1
0,0,0,0.27554505408994595,0
0,1,0,0.6314293921198308,0
0,0,0,0.39152942258836126,0
0,1,1,0.6405195819270613,0
0,0,1,0.4988282651649733,0
1,0,1,0.47193851271499054,0
0,1,0,0.6579837079602738,0
0,1,1,0.8712892899297247,0
0,1,1,0.6176404448453066,0
0,0,1,0.8739493058599168,0
1,1,0,0.6986627786174854,0
0,1,0,0.7355400056289222,0
0,0,0,0.7269567213457114,0
1,1,0,0.7586329906890508,0
0,0,0,0.6790238082567253,0
0,0,1,0.5682004298917135,0
1,1,1,0.7339252842978656,0
0,1,0,0.6907144803209976,0
0,1,0,0.5357682502063628,0
0,0,0,0.5136734693678229,0
1,1,1,0.5751916500688503,0
1,1,0,0.480417437510908,0
0,1,1,0.7713354904546459,1
1,1,1,0.5360858991193832,1
0,0,1,0.891636095888724,0
0,1,0,0.7766436531232122,0
0,1,0,0.4285173492770356,0
0,0,0,0.7612593523157498,0
0,1,0,0.592429119470786,0
1,0,0,0.7227610451166822,0
1,0,1,0.49489748690367463,1
0,1,1,0.8277741831561432,1
1,1,0,0.7875759692162853,1
0,1,0,0.5708763380707488,1
0,0,0,0.48636852172889,0
0,1,1,0.6537656147975567,0
0,1,0,0.493993100116124,1
0,1,0,0.7654802548209507,0
0,1,0,0.5980459983532921,1
0,0,0,0.8569479425513982,0
0,1,0,0.7719064743494254,0
0,1,0,0.4740885876670052,0
0,0,0,0.7582005605965233,0
0,1,0,0.6626466042246225,0
0,0,0,0.6736024345423999,0
0,0,0,0.45413026346927626,0
0,1,0,0.829166453006779,0
0,1,0,0.7412856458258518,0
0,1,1,0.5659950795902918,1
1,0,0,0.5377052402348651,0
0,1,0,0.6124916129379974,1
0,1,1,0.4651251002651926,0
0,0,0,0.5766637376738852,0
0,0,0,0.5921238280208219,0
0,0,0,0.7361135590169048,0
0,0,1,0.5129683153254588,0
0,0,0,0.635615539474217,1
0,0,0,0.5381458552041002,0
0,0,1,0.6431697165607635,0
0,0,1,0.6115915296104814,0
0,0,0,0.3591270493931976,1
0,0,0,0.5781510432462097,0
0,0,0,0.3717010370852375,1
0,0,0,0.6551859013968364,1
1,0,1,0.8057889309487668,1
0,0,0,0.8378301431998726,0
0,0,0,0.40628012629018306,0
0,1,0,0.8528210548825305,0
0,1,0,0.6133884904052521,1
0,0,0,0.8266674711658983,0
1,1,1,0.7017864404326053,0
0,1,0,0.6463387848360306,0
0,0,0,0.7774848056406582,0
1,1,1,0.7723168228548365,0
0,0,1,0.7903897383098684,1
0,0,0,0.6796582195956358,1
1,1,0,0.8931099534687275,0
0,1,0,0.6351735084071859,1
0,1,0,0.523017919015305,0
0,0,1,0.5209235083327605,0
1,1,0,0.7835455756407641,0
1,1,0,0.4186250905264715,1
0,1,0,0.7568154150893275,0
0,1,0,0.5912278387850232,0
0,0,0,0.6746438668158544,0
1,1,1,0.5429681612641802,0
0,1,0,0.603854986431774,0
0,0,0,0.7156826463037613,0
1,1,1,0.6795753689107057,0
0,0,1,0.8550218077559169,0
0,0,0,0.5791696521719211,1
1,1,0,0.8032510765150971,0
0,1,0,0.6133200178331302,0
0,1,0,0.5533284047008336,0
0,0,1,0.607785438962598,0
1,1,0,0.6535133203281276,0
1,1,0,0.3951478053769107,0
0,1,0,0.7520182183837789,0
0,1,0,0.651454131134042,1
0,0,0,0.7882054854642625,0
0,1,0,0.9342536543633713,0
0,1,0,0.44537540793004493,0
0,0,1,0.8372495075624571,0
0,1,0,0.5009845171475215,0
0,0,0,0.5790572166949778,0
0,0,0,0.5821770199838746,0
0,1,0,0.6379164351519709,0
0,1,1,0.7652155440729489,0
0,1,0,0.571451135991577,1
0,0,0,0.47346246935896313,0
0,1,0,0.717424373705028,0
0,1,0,0.5445321950181368,0
1,0,0,0.7639693650974726,0
0,0,0,0.5804211052673967,0
1,0,0,0.7942110716423115,0
0,0,1,0.8058597352053609,1
1,0,0,0.47173596571961424,0
1,0,0,0.7648102742111809,0
0,0,1,0.8154186904358127,0
0,0,1,0.7414035410735667,0
0,0,0,0.5530668630505232,0
0,0,0,0.9535874674867617,0
0,0,0,0.6220747365227183,0
1,0,0,0.41522181457620555,0
0,0,1,0.4596892192676658,0
0,0,0,0.6530469347387446,0
0,0,0,0.5150603624169219,0
1,1,0,0.6040558852919343,0
0,1,0,0.5722116133980716,0
1,0,0,0.6883678988193581,0
0,1,0,0.768682291554617,0
1,1,1,0.32596238699888747,0
1,0,0,0.7126364822496836,1
0,1,0,0.372944266086883,0
0,0,0,0.48814185979730307,0
0,0,0,0.4250504526664163,1
0,1,0,0.4632468491031466,0
0,1,0,0.8607845242036083,0
1,1,0,0.6730761448249905,1
0,0,0,0.388907093380059,0
0,1,0,0.4928667098662151,1
0,1,0,0.47958418660425484,0
0,1,0,0.7168295268057342,0
0,1,0,0.5445913416067505,0
0,0,0,0.7259632915918883,0
0,1,0,0.6786571891092482,0
0,1,0,0.500766703452277,0
0,0,1,0.7144477011838005,0
0,1,0,0.5945983435604316,0
0,0,0,0.7437716209377195,0
0,0,0,0.5619249203253153,1
0,1,0,0.7069961833660972,0
0,1,1,0.6092780667110882,0
0,1,0,0.5734946195902,1
1,0,0,0.5350391957278774,0
0,1,0,0.7660185687340931,0
0,1,0,0.5389469514331904,0
0,1,1,0.7157561444171666,0
0,1,1,0.5631552180967847,0
0,0,1,0.6980733546580171,0
0,1,0,0.6315205928814427,1
0,1,0,0.4765766624669027,1
0,0,0,0.7424623793626739,0
0,1,0,0.5376324799774861,0
0,0,0,0.6662244730057723,0
0,0,1,0.5619724702608758,0
0,1,1,0.5663169750158659,0
0,1,0,0.8073618375873133,0
0,1,0,0.6177834360448967,0
1,0,0,0.48054949508873046,0
0,1,1,0.5400569793756292,0
0,1,0,0.46020544628400106,0
0,1,0,0.7311318472402323,0
0,1,0,0.7858875389368924,0
0,0,0,0.7633326883476259,0
0,1,0,0.818670231278632,0
0,1,0,0.5349489187556478,0
0,0,1,0.8421919792403352,0
0,1,0,0.5085652157022086,0
0,0,0,0.5399245482759057,0
0,0,0,0.6504679905073706,0
0,1,0,0.5945703480847009,0
0,1,1,0.7961684738625279,0
0,1,0,0.5934110427127695,0
0,0,0,0.5202112152361559,0
0,1,0,0.5748079960708196,0
0,1,0,0.635079674995398,0
0,1,1,0.7056329440019946,0
0,1,1,0.6963250630893721,0
0,0,1,0.8097225692477683,0
0,1,0,0.8210432430141481,0
0,1,0,0.5892412007006027,0
0,0,0,0.6897244706840748,0
0,1,0,0.5341205594981282,0
0,0,0,0.41793043603472707,0
0,0,1,0.4959816276615859,1
0,1,1,0.5819243198962352,0
0,1,0,0.6541872993291032,1
0,1,0,0.6592071460699069,0
1,0,0,0.48124294140369067,0
0,1,1,0.6348800779098193,0
0,1,0,0.5354795174612687,0
0,1,1,0.6060504226741592,0
0,1,1,0.7114377065794043,0
0,0,1,0.7311903539062536,0
0,1,0,0.7092920665310449,0
0,1,0,0.46450080655339443,0
0,0,0,0.6802903082633518,0
0,1,0,0.36104045285426223,0
0,0,0,0.4858678365027579,0
0,0,1,0.47054256508333886,0
0,1,1,0.4539715523806028,0
0,1,0,0.7213615196241285,0
0,1,0,0.7635382481858767,0
1,0,0,0.5786961986003103,0
0,1,1,0.6294573850737639,0
0,1,0,0.534678570939408,0
0,1,1,0.6775871452824663,0
0,1,1,0.6491857439529798,0
0,0,1,0.7735104391932806,0
0,1,0,0.7227662350717674,0
0,1,0,0.487037255834698,0
0,0,0,0.7438732191153257,0
0,1,0,0.4439071193390792,0
0,0,0,0.5398240368523438,1
0,0,1,0.5021730423578343,1
0,1,1,0.5771902971620366,0
0,1,0,0.7511025029043445,0
0,1,0,0.7742193599545628,1
0,0,0,0.42229787154283654,0
0,1,1,0.6815168449848487,0
0,1,0,0.4025325883337213,0
1,1,1,0.4262570844192903,0
0,1,0,0.617695144797241,0
1,1,0,0.6469456044105766,0
0,0,1,0.7407417177709852,1
0,1,1,0.8279937986803853,0
0,1,1,0.7450841664344298,0
0,1,1,0.5662051122128562,0
0,1,0,0.3196512956911277,0
1,1,1,0.8349485537094159,0
0,1,1,0.7161088447091195,0
0,0,0,0.7660634943166862,0
1,1,0,0.5441929045149373,0
1,1,0,0.45726038981496575,0
1,1,0,0.41172888334535973,0
0,1,0,0.702732967569638,0
1,1,1,0.5459355889109426,0
0,1,1,0.7388956989379174,0
0,0,0,0.3989818901109606,0
1,1,0,0.5802743459834778,0
1,1,0,0.47412183175217826,0
1,1,0,0.569462518377682,0
0,1,0,0.3615479055996043,0
1,1,1,0.7922885397753034,0
0,1,1,0.8136761912505226,1
0,0,0,0.5109654821583917,0
1,1,0,0.6748384592447229,0
1,1,0,0.5464106645395678,0
1,1,0,0.4418124106886874,1
0,1,0,0.3046062849155627,0
1,1,0,0.7326709741794354,0
0,1,0,0.736007809703715,0
0,0,0,0.5803911163078048,0
1,1,0,0.6390787087727036,0
1,1,0,0.5450122374905281,1
1,1,0,0.5453192250647254,0
0,1,0,0.3341277993257407,0
1,1,1,0.8507803800100571,0
0,1,1,0.8027911317194678,1
0,0,0,0.8016683408625902,0
1,1,0,0.7322730009395256,0
1,1,0,0.6595988663305973,0
1,1,0,0.4246221638555591,0
0,0,1,0.4191885589086497,0
0,0,1,0.44215339022492384,0
0,1,0,0.6334966037134375,0
0,0,0,0.4747956174169892,0
0,0,0,0.6847791801784856,1
0,1,0,0.7934942589421636,0
0,0,1,0.7050518312902083,1
0,0,0,0.6693664836203783,1
0,0,0,0.7430295793173578,0
0,0,0,0.49275599824810806,0
0,0,1,0.5319256156070425,0
0,0,1,0.689253480777039,0
0,0,1,0.443769659315993,0
0,0,1,0.4467155999004303,0
0,0,0,0.4691681032281714,0
0,1,0,0.7615166544781043,1
0,1,0,0.7557437585470116,0
0,0,0,0.5656320394277594,1
0,1,0,0.5848866690529194,0
0,0,0,0.7658789770735397,0
0,0,0,0.739665641200441,0
1,0,0,0.7743590116666675,1
0,0,0,0.573825395257196,0
0,0,0,0.4887007240875728,0
0,0,0,0.8104877175000843,1
0,0,0,0.6750476297321326,0
0,0,0,0.6171250702308064,0
0,0,0,0.6326158548416667,1
0,0,0,0.457977054150865,0
0,0,0,0.783003979119183,1
0,0,0,0.5500012005234284,0
0,0,0,0.6406897469922257,1
0,0,0,0.33641155404573675,0
0,0,0,0.4220536520300534,0
0,0,0,0.4448267314854933,0
0,0,0,0.40131549110917525,0
0,0,0,0.7844888980273648,0
1,0,0,0.48374032165448305,1
1,0,0,0.5631008757439512,0
1,0,0,0.5160250212819966,0
1,0,0,0.5,1
1,0,0,0.6910237767484689,0
1,0,0,0.6358532458218983,0
0,0,0,0.7796052631578947,1
1,0,1,0.6187134051832158,0
1,0,1,0.30308469910477454,0
1,0,0,0.7738695589062128,0
1,1,0,0.592593739605205,1
0,0,0,0.617397141951987,1
0,0,0,0.7037519793795288,0
1,0,1,0.6291287290851114,0
1,0,0,0.5092023154466306,0
0,0,0,0.5025084804565425,0
1,1,0,0.7159438046118971,0
1,0,1,0.46333055359339437,0
1,0,1,0.4810803522142717,1
1,0,1,0.35414415661834975,0
1,0,1,0.43339567188556777,0
1,0,0,0.5596216083825638,0
0,0,0,0.47887279705787456,0
0,0,0,0.6724762681440375,0
0,0,0,0.39335606555358077,1
0,0,0,0.5414882764488667,0
0,0,0,0.7159250374891812,0
0,0,0,0.6589218283968052,0
0,0,0,0.878037081430485,0
0,0,0,0.6186068319900101,0
0,1,0,0.4377322166185954,0
0,0,1,0.6806140285101956,0
0,0,0,0.6204699094179315,0
0,1,1,0.7300221470655017,0
0,0,1,0.7565855710956182,0
0,1,0,0.7465196440169901,0
0,0,1,0.5130430126706502,0
0,0,1,0.5504289872170398,0
0,0,1,0.7225026845084674,0
0,0,0,0.4269890709883133,0
0,1,0,0.6550972629797874,0
0,1,0,0.4645044337518762,0
0,1,0,0.5603035375232246,0
0,1,1,0.5298309206771612,0
0,0,1,0.3967702163639144,0
0,0,1,0.6647333611651706,1
0,0,1,0.42951453631584074,0
0,0,1,0.6285980211413451,0
0,0,1,0.815321687689942,0
0,1,0,0.6870476611521703,0
1,0,1,0.8607132644231488,0
0,0,0,0.4805849978756971,0
0,1,0,0.5098060976816899,0
0,0,1,0.5627713133029522,1
0,0,0,0.4668548191891184,0
0,1,1,0.7589950394364979,1
0,0,1,0.7920867970488252,0
0,1,0,0.8197544709000752,1
0,0,1,0.5352833984330246,0
0,0,1,0.7216644566698196,0
0,0,1,0.5150549084750983,0
0,0,0,0.5025629755414616,0
0,1,0,0.8021757291927727,0
0,1,0,0.4516341171543102,0
0,1,0,0.5154093481816322,0
0,1,1,0.352780572078097,0
0,0,1,0.4969212380680982,1
0,0,1,0.794941533676387,0
0,0,1,0.46021656570022296,0
0,0,1,0.6368348736186049,0
0,0,1,0.8496458102034571,1
0,1,0,0.7757770741808075,0
1,0,1,0.7647155810456924,1
0,0,0,0.6002342009414501,0
0,1,0,0.46979806801551915,0
0,0,1,0.6049444197566042,0
0,0,0,0.507072700161811,0
1,1,1,0.6874747372767681,0
1,0,1,0.722574224685478,0
0,1,0,0.8186852625911994,0
0,0,1,0.4697031562887657,0
0,0,1,0.6562934260417845,0
0,0,1,0.6357039910645744,0
0,0,0,0.4993509297862934,0
0,1,0,0.7214539980802002,0
0,1,0,0.4104491481277284,0
0,1,0,0.4497754616942483,0
0,1,1,0.4423843243759064,0
0,0,1,0.5891448361533972,0
0,0,1,0.8130069162974061,0
0,0,1,0.6053901296141956,0
0,0,1,0.6564586656714263,0
0,0,1,0.7012670985115457,0
0,1,0,0.694000512271582,0
0,0,1,0.7433262895984587,0
0,0,0,0.8107519945146882,0
0,1,0,0.5021541720830699,0
0,0,1,0.7682206609465108,0
0,0,0,0.5771734215740009,0
0,1,1,0.40184309368200893,1
0,0,1,0.612192440408009,0
0,1,0,0.5540779283657263,0
0,0,1,0.45653718825708434,0
0,0,1,0.6177953858293066,0
0,0,1,0.4301701382708222,0
0,0,0,0.5829458308144653,0
0,1,0,0.3452787745018192,0
0,1,0,0.37377663947302675,0
0,1,0,0.18339738821678336,0
0,1,1,0.6080364663482871,0
0,0,1,0.6329838867116615,0
0,0,1,0.6864648020789055,0
0,0,1,0.6170111287120026,0
0,0,1,0.38667358919158135,0
0,0,1,0.5887691029953558,0
0,1,0,0.5595000047600006,0
1,0,1,0.6705788177840201,1
0,0,1,0.3866895786959993,0
0,1,1,0.540086345983544,0
0,0,0,0.5757291328897598,0
0,0,0,0.6586693329134752,0
1,1,0,0.7160722850741883,1
1,0,0,0.773172537808857,1
0,1,1,0.8431427114775674,0
0,0,0,0.5509442533806556,0
0,0,0,0.606940128020903,0
0,0,0,0.6752096756403988,0
0,0,1,0.4481379217498078,1
0,1,1,0.7953986809067253,0
0,1,1,0.6061333523546224,0
0,1,1,0.6754887282497719,0
0,1,0,0.5013022953127133,0
0,0,0,0.4563906511201179,0
0,0,0,0.7071473828045136,0
0,0,0,0.5279711018494779,0
0,0,0,0.7971812419793514,1
0,0,0,0.8385078751906203,0
0,1,0,0.7967343831139069,1
0,0,0,0.8213928488074687,1
0,0,0,0.49409688925125317,0
0,1,0,0.41321428374659325,0
0,0,0,0.5903560904722761,0
0,0,0,0.4101218561799148,0
0,1,0,0.5810075739017845,0
0,0,0,0.5587639524504014,0
0,1,0,0.6377359822184242,0
0,0,0,0.6229701843536679,0
0,0,0,0.6209800819895923,0
0,0,0,0.492902542742359,0
0,0,0,0.30630605370614306,0
0,1,0,0.603972116275215,0
0,1,0,0.23128701826588577,0
0,1,0,0.3306388435152378,0
0,1,0,0.3863966084528756,0
0,0,0,0.5340345393544741,0
0,0,0,0.6988329704772698,0
0,0,0,0.44211065574242314,0
0,0,0,0.4227483937084666,0
0,0,0,0.7461432308049967,0
0,1,0,0.6369767351393741,0
1,0,0,0.6478897867800385,0
0,0,0,0.36012481292097476,0
0,1,0,0.5943567767498309,0
0,0,1,0.5226700971078209,0
0,0,0,0.5053017524863779,0
0,1,1,0.7935070903261381,1
0,0,1,0.8295764352614912,0
0,1,0,0.8312230709161166,0
0,0,1,0.5680276096467125,0
0,0,1,0.5500682694255736,0
0,0,1,0.658270863141638,0
0,0,0,0.5361435814797818,0
0,1,0,0.7817087711452277,0
0,1,0,0.6437641708879822,0
0,1,0,0.7062878595588669,0
0,1,1,0.5087355747487151,0
0,0,1,0.4634169030627004,1
0,0,1,0.6456127114029289,1
0,0,1,0.5108165406693277,1
0,0,1,0.7737699236483258,1
0,0,1,0.8421786768563477,1
0,1,0,0.7916796607009053,0
1,0,1,0.7613149564792786,0
0,0,0,0.7698665361787521,0
0,1,0,0.6353067538444012,0
0,0,1,0.8195184947441664,0
0,0,0,0.6676930573660006,0
1,1,1,0.488312073291574,0
1,0,1,0.7332449180266684,0
0,1,0,0.7096737744485296,0
0,0,1,0.6066882434374269,0
0,0,1,0.6625192667060793,0
0,0,1,0.6626639609606665,0
0,0,0,0.5250077650541748,0
0,1,0,0.42313232458740124,0
0,1,0,0.4926590026952544,0
0,1,0,0.24518971246472743,0
0,1,1,0.7472606511767861,0
0,0,1,0.570094398305991,0
0,0,1,0.8123235111849285,0
0,0,1,0.6880587529877257,0
0,0,1,0.6072197562932748,0
0,0,1,0.6486858518237343,0
0,1,0,0.7550146614902911,0
0,0,1,0.7599795653110925,0
0,0,0,0.4941708966291656,0
0,1,0,0.6315735220700995,0
0,0,0,0.5329244355611564,0
0,0,1,0.6137962391163702,0
0,1,0,0.5707725661266739,0
0,0,0,0.7794780777023755,0
0,1,0,0.8344775220988603,0
0,0,0,0.5280795619132269,0
0,0,0,0.759224703533391,0
0,0,0,0.5034657300590691,0
0,0,0,0.5191458995639766,0
0,1,0,0.7276470032010061,0
0,1,0,0.5928436801134356,0
0,1,0,0.47840986470256985,0
0,1,0,0.45902547488404843,0
0,0,0,0.4375079879240187,0
0,0,0,0.7389139664989125,0
0,0,0,0.4752723611902887,0
0,0,0,0.6250853347544095,0
0,0,0,0.8558295625846496,0
0,1,0,0.7898416914080846,0
1,0,0,0.7317040439850775,0
0,0,0,0.6981864421075501,0
0,1,0,0.533283583436892,0
0,0,1,0.7955853220861607,0
0,0,0,0.6831832967124245,1
0,1,1,0.4175309514941584,1
0,0,1,0.5623222419989166,0
0,1,0,0.5602634637190956,0
0,0,1,0.6641254821193119,1
0,0,1,0.46567030468333165,0
0,0,1,0.7188685209340274,0
0,0,0,0.3872213430825493,0
0,1,0,0.345036574669267,0
0,1,0,0.4239670127756402,0
0,1,0,0.39146976924948385,0
0,1,1,0.6998967884513528,1
0,0,1,0.5534408890183213,0
0,0,1,0.5039131026560641,0
0,0,1,0.5973891432578342,1
0,0,1,0.49922881368781613,0
0,0,1,0.5185094412159739,1
0,1,0,0.5483852605562632,1
1,0,1,0.6733928546970396,0
0,0,0,0.6894334152384022,0
0,1,0,0.6964826615602315,0
0,0,1,0.620793026485476,0
0,0,0,0.6778535253934826,0
0,1,1,0.7144083363725124,0
0,0,1,0.830529660407273,0
0,1,0,0.8923694387776286,0
0,0,1,0.4196015145726932,0
1,0,1,0.8057914364184677,1
0,0,1,0.6472895613274514,0
0,0,0,0.6112637156309709,0
0,1,0,0.7776731675993264,0
0,1,0,0.6221106666553538,0
0,1,0,0.49702767721936975,1
0,1,1,0.5254295363820716,1
0,0,1,0.4132846966898741,1
0,0,1,0.8429461154504367,0
0,0,1,0.614037596397662,0
0,0,1,0.7369211657163246,1
0,0,1,0.8321704892217665,0
0,1,0,0.745656926863824,0
0,0,1,0.7649982875945425,0
0,1,1,0.4589933847381435,0
0,0,1,0.7927860660597478,1
0,0,0,0.6829710446890074,0
0,0,0,0.6655356344901442,0
1,0,0,0.7474899357097167,0
1,0,0,0.7921159263165932,0
0,0,1,0.6628091647467402,0
0,0,0,0.6883437466558111,0
0,0,0,0.5297571817745288,0
0,0,0,0.6646469930853955,0
0,0,1,0.5382796626504754,0
0,0,1,0.579714867916723,0
0,0,1,0.750958456066768,0
0,0,1,0.529634203009205,1
0,0,0,0.8389794863065648,0
0,0,0,0.487355893989831,0
0,0,0,0.6264123588718445,0
0,0,0,0.7761140785920718,0
0,0,0,0.765524732322092,0
0,0,0,0.6793173345157921,0
0,0,0,0.8051040912350471,0
0,0,0,0.7143248711091175,0
0,0,1,0.43966909987202785,1
0,1,1,0.44151870459523024,1
0,0,0,0.6218407874485357,0
0,0,0,0.4784642117644197,1
0,1,0,0.6482375349975802,1
0,0,0,0.7538745716844251,1
0,1,1,0.7391870504317009,0
0,0,0,0.6858709844676606,1
0,0,0,0.6145462118782846,1
0,0,0,0.5518646595220118,0
0,0,1,0.4320766432915305,0
0,1,1,0.6727294364338177,1
0,1,1,0.4339418419745218,0
0,1,1,0.5745727916340473,0
0,1,0,0.4758619680169677,0
0,0,0,0.503862838192443,1
0,0,0,0.6591899042978651,1
0,0,0,0.3629447480210741,1
0,0,0,0.6097345362590035,1
0,0,0,0.8695377495358667,1
0,1,0,0.7383231692486334,0
1,0,0,0.798918244181926,1
0,0,0,0.5396470797114932,0
0,1,0,0.6750384358126571,0
0,0,1,0.6134047721732216,0
0,0,0,0.4759141859203485,0
0,1,1,0.6240382197257175,0
0,0,1,0.8111281003936915,0
0,1,0,0.9088672426022253,0
0,0,1,0.482174712163443,0
0,0,1,0.6002728430836276,0
0,0,1,0.6491062745240508,0
0,0,0,0.6771453202827828,0
0,1,0,0.6752307846003281,0
0,1,0,0.6069080459064382,0
0,1,0,0.5074377006106573,0
0,1,1,0.5436987922666828,0
0,0,1,0.6622895515710435,0
0,0,1,0.7552044334980621,0
0,0,1,0.7124704197356813,0
0,0,1,0.7608581328758655,0
0,0,1,0.6704034286990715,0
0,1,0,0.7817832386826629,0
1,0,1,0.6902011362833644,0
0,0,0,0.4944051949382849,0
0,1,0,0.402380935087324,0
0,0,0,0.611476868961074,0
0,0,0,0.5511979288002996,1
0,1,0,0.791914265152228,0
0,0,0,0.5937364190661365,0
0,1,0,0.5710139198041061,0
0,0,0,0.5880396588325661,0
0,0,0,0.538569715799222,0
0,0,0,0.631269106792283,0
0,0,0,0.2734281010846954,0
0,1,0,0.6790809446715922,1
0,1,0,0.411361013152012,0
0,1,0,0.5767836300435973,0
0,1,0,0.4573295847507502,0
0,0,0,0.37415869950540387,0
0,0,0,0.6012068802488982,0
0,0,0,0.359053556177716,0
0,0,0,0.5417814033102859,0
0,0,0,0.7879486423730631,0
0,1,0,0.627326168645459,0
1,0,0,0.7415624199787613,0
0,0,0,0.5906917945239172,0
0,1,0,0.4425326285757523,0
0,0,0,0.6625823920869224,0
0,0,1,0.6573889076797593,0
0,1,0,0.6772888023083431,0
0,0,0,0.7446479154185748,0
0,1,0,0.7604784755418867,0
0,0,0,0.3486408799524491,0
0,0,0,0.566819359550035,0
0,0,0,0.6550921463810209,0
0,0,0,0.5979939254051447,0
0,1,0,0.6773940879256837,0
0,1,0,0.55456258921394,0
0,1,0,0.5851442416325022,0
0,1,0,0.5295879362592291,0
0,0,0,0.522150620739894,0
0,0,0,0.6566428861699738,0
0,0,0,0.5454083688092967,0
0,0,0,0.6739309507799731,0
0,0,0,0.7346428868761792,0
0,1,0,0.6360539485279563,0
1,0,0,0.8351984220315675,0
0,0,0,0.6810571956168963,0
0,1,0,0.6052119543345738,0
0,0,0,0.615595534797899,0
0,0,0,0.6014261850511142,0
0,1,0,0.2920404365632645,0
0,0,0,0.32475009069180455,0
0,1,0,0.3211562042150432,0
0,0,0,0.43308747449333074,0
0,0,0,0.41460966565429225,0
0,0,0,0.5887679021485572,0
0,0,0,0.5693473453390955,0
0,1,0,0.22967024885150294,0
0,1,0,0.5304106025858442,0
0,1,0,0.43303941261269263,0
0,1,0,0.5828391426475028,0
0,0,0,0.5066113620689434,0
0,0,0,0.3063713817778422,0
0,0,0,0.5534307732276582,0
0,0,0,0.3754071405107743,0
0,0,0,0.2553321121226576,0
0,1,0,0.28680574656355795,0
1,0,0,0.32264275570120293,0
1,1,1,0.7252334688801892,0
1,0,1,0.5573668841792612,1
1,0,0,0.9026984535642035,0
1,0,0,0.7674800232447665,1
0,0,0,0.6116169181599478,0
0,0,0,0.7026425150112281,0
1,0,1,0.6871147198456439,0
1,0,0,0.6358807546430361,0
0,0,0,0.587318747303162,0
1,0,0,0.7807410834230255,0
1,0,1,0.5010293888105016,0
1,0,1,0.5329968992173525,0
1,0,1,0.5290088732374719,0
1,0,1,0.6106633489986373,0
1,0,0,0.7067251202454419,0
0,0,0,0.5766201973407239,0
0,0,0,0.6310492771574046,0
0,0,0,0.6175370997225991,0
0,0,0,0.735384632794722,0
0,0,0,0.7090325052920515,0
0,0,0,0.6046091220917372,0
0,0,0,0.8307729661697604,0
1,1,1,0.6947260121455865,0
1,0,1,0.6325033761383276,0
1,0,0,0.7049545351597188,0
1,0,0,0.7129627401411727,1
0,0,0,0.5548054701844675,0
0,0,0,0.5978299656048455,0
1,0,1,0.6495495140196434,0
1,0,0,0.2445608788002272,0
0,0,0,0.5862198830431575,0
1,0,0,0.742758084140354,0
1,0,1,0.7991405183697655,0
1,0,1,0.537479913412144,0
1,0,1,0.6419047008273648,0
1,0,1,0.6418284797476762,1
1,0,0,0.4933396786281465,0
0,0,0,0.5467054698682674,0
0,0,0,0.5851643727565575,0
0,0,0,0.6701693601360801,0
0,0,0,0.727629331172799,0
0,0,0,0.47592095146364166,0
0,0,0,0.43800901753247246,0
0,0,0,0.5683538956472711,0
